user_id,locale,birthyear,gender,joinedAt,location,timezone
3944725978,id_ID,1983,male,2012-10-30T07:31:46.806Z,Bandung  30,420
2234638279,en_US,1976,male,2012-11-05T12:49:57.682Z,Phnom Penh,420
4107293488,en_GB,1991,male,2012-10-27T01:58:30.192Z,Yogyakarta,420
2156920475,id_ID,1992,male,2012-10-02T14:36:20.481Z,Medan  Indonesia,420
2074405056,id_ID,1996,female,2012-11-06T07:49:03.240Z,Pematangsieantar  Sumatera Utara  Indonesia,420
2282858791,es_LA,1994,female,2012-10-02T22:12:06.564Z,Oaxaca  Oaxaca,-360
4078791073,en_US,1977,female,2012-11-10T21:56:21.384Z,Chatswood  02,600
106950643,es_LA,1997,female,2012-10-31T01:54:09.711Z,Santo Domingo  Dominican Republic,60
761179206,en_US,1988,female,2012-10-20T01:45:39.832Z,Singapore  Singapore,480
1219330887,en_US,1993,female,2012-12-12T03:29:30.402Z,Chula Vista  CA,-480
58777502,es_ES,1994,male,2012-11-13T13:57:16.797Z,Los Alcarrizos,-240
1613628256,en_US,1995,female,2012-10-31T05:54:06.998Z,Phnom Penh  11,360
105163661,en_US,1989,male,2012-10-29T12:13:24.625Z,Djokja  Yogyakarta  Indonesia,420
603027191,en_US,1998,male,2012-11-01T04:33:29.984Z,,420
3908499527,en_US,1994,female,2012-10-01T21:13:07.205Z,Hollywood  California,-300
1632234059,id_ID,1992,female,2012-11-04T14:00:28.734Z,Yogyakarta,420
2054564787,en_US,1991,female,2012-10-25T02:21:15.949Z,El Monte  CA,-180
3886381556,en_US,1980,male,2012-08-27T00:17:49.669Z,,-300
1324147511,en_US,1991,female,2012-10-29T12:06:03.516Z,Yogyakarta,420
807154393,en_US,1990,male,2012-11-14T23:43:23.205Z,Hong Kong,480
812110331,en_US,1989,male,2012-11-16T12:30:10.050Z,Phnom Penh,420
2988358237,en_US,None,female,2012-05-08T06:28:47.115Z,,-240
1728327520,en_US,1990,female,2012-11-05T01:56:10.928Z,Yogyakarta,420
451258216,en_US,1991,male,2012-12-08T03:11:55.245Z,Malibu  California,-480
3751856152,id_ID,1990,male,2012-11-15T01:29:23.215Z,Yogyakarta,420
705945472,id_ID,1992,female,2012-10-29T00:52:25.687Z,Djokja  Yogyakarta  Indonesia,420
10421632,en_US,1989,female,2012-09-08T05:10:51.715Z,,-480
1474116198,en_US,None,female,2012-05-01T21:19:53.362Z,,-240
3295106652,en_US,1992,female,2012-10-31T13:28:45.195Z,Phnom Penh,420
1931229576,id_ID,1995,female,2012-09-29T16:21:39.079Z,Medan  Indonesia,420
1330342467,id_ID,1990,male,2012-10-28T14:56:52.094Z,Jakarta  04,420
1112215346,id_ID,1995,male,2012-10-03T14:53:01.800Z,Medan  26,-120
2479456672,id_ID,1989,male,2012-10-02T09:55:18.381Z,Medan  Indonesia,420
3782622433,es_LA,1996,male,2012-10-28T21:09:37.019Z,Santo Domingo  Dominican Republic,60
467642078,en_US,1995,female,2012-10-30T23:18:09.201Z,Phnom Penh,420
439309131,en_US,1990,male,2012-10-23T18:20:18.982Z,Costa Mesa  California,-480
609630180,en_US,1992,male,2012-12-05T01:39:41.392Z,Los Angeles  California,-480
4052225912,en_US,1977,male,2012-11-01T10:36:27.945Z,Phnom Penh,420
2023627472,es_LA,1966,female,2012-11-26T05:13:35.366Z,La Paz  Baja California Sur,-420
558962760,en_US,1986,male,2012-07-24T21:04:07.243Z,,-240
3992374600,en_GB,1990,male,2012-10-30T15:50:33.950Z,,240
3912586580,id_ID,1996,male,2012-10-03T14:18:38.438Z,Medan  Indonesia,420
638046078,id_ID,1988,female,2012-09-30T04:16:32.745Z,Medan  Indonesia,420
1814059606,en_US,1992,female,2012-10-29T17:16:01.867Z,Philadelphia  Pennsylvania,-300
2732011589,id_ID,1992,female,2012-11-23T13:36:39.558Z,Medan  Indonesia,420
1013783216,es_ES,1990,female,2012-10-28T11:36:36.996Z,Santo Domingo  Dominican Republic,-240
1400559396,id_ID,1929,male,2012-10-23T12:27:36.152Z,Jakarta  Indonesia,420
221154755,id_ID,1989,female,2012-09-24T07:14:57.923Z,Medan  Indonesia,420
2501706545,en_US,1988,male,2012-10-31T01:36:10.737Z,Phnom Penh,420
511734921,id_ID,1993,male,2012-09-10T21:20:31.321Z,,420
1704860158,en_US,1990,female,2012-09-17T14:06:25.202Z,Maple  Ontario,-300
3909150047,en_US,None,female,2012-05-11T02:54:53.435Z,,-240
347570988,id_ID,1993,female,2012-10-31T02:44:33.358Z,Djokja  Yogyakarta  Indonesia,420
1252689867,id_ID,1992,male,2012-10-29T11:22:22.536Z,Medan  Indonesia,420
67701890,fr_FR,1986,female,2012-10-24T09:20:22.068Z,Caen  France,60
2459798430,es_ES,1997,female,2012-10-30T23:10:17.705Z,Santo Domingo  Dominican Republic,
1274150539,fr_FR,1997,female,2012-10-11T16:56:50.157Z,Akbouch  Bejaia  Algeria,240
2735092378,id_ID,1989,male,2012-10-27T10:18:35.316Z,Bantul,420
3300167718,id_ID,1989,female,2012-10-28T22:57:34.298Z,Jogjakarta  Indonesia,420
2156230304,id_ID,1995,female,2012-10-03T02:42:55.595Z,Medan  Indonesia,420
3938277563,id_ID,1988,male,2012-10-29T08:52:22.006Z,Padangsidimpuan  Sumatera Utara  Indonesia,420
3063559046,id_ID,1997,male,2012-09-24T14:43:28.778Z,Medan  Indonesia,420
484623426,fr_FR,1991,male,2012-08-31T03:03:21.231Z,,-300
1084733381,en_US,1983,female,2012-09-28T19:12:56.823Z,Scottsdale  Arizona,-420
3412874172,en_US,1992,female,2012-11-01T03:30:06.814Z,Phnom Penh  11,420
1758063346,en_US,1991,female,2012-10-31T06:19:17.049Z,Phnom Penh,420
2650304766,en_US,1989,male,2012-10-27T13:30:35.286Z,Columbus  OH,210
1113566552,en_GB,1993,male,2012-11-07T19:07:55.261Z,Seal Beach  CA,-480
3673089874,en_US,1993,male,2012-10-28T15:06:49.181Z,Toronto  Ontario,-300
1952251879,id_ID,1996,female,2012-10-27T10:27:59.093Z,Yogyakarta,420
3538566534,en_US,1980,male,2012-06-02T15:35:24.749Z,,-240
2761872404,en_US,1985,male,2012-11-17T19:02:19.599Z,San Diego  California,-480
1431679505,en_US,1992,male,2012-09-23T18:59:50.675Z,Ottawa  Ontario,-240
698864652,en_GB,1997,male,2012-10-26T12:59:09.286Z,Flacq  Flacq  Mauritius,-480
1976252409,id_ID,1992,female,2012-10-30T01:39:47.068Z,Yogyakarta,420
1222955085,en_US,1994,female,2012-11-01T10:09:40.713Z,Tbilisi  Georgia,240
2086743823,en_US,1990,male,2012-07-22T05:30:27.443Z,,330
4068033066,id_ID,1969,male,2012-11-06T04:43:03.041Z,Jakarta  04,420
2054531858,en_US,1984,female,2012-11-27T22:09:49.552Z,Aberdeen,-360
1807398591,id_ID,1991,female,2012-10-29T02:54:12.322Z,Bantoel  Yogyakarta  Indonesia,420
4127171263,en_US,1992,male,2012-10-04T17:17:14.571Z,  ,300
3571668613,id_ID,1993,male,2012-09-28T14:15:02.458Z,Medan  Indonesia,420
3609973997,es_LA,1985,male,2012-11-05T21:40:28.152Z,Santo Domingo  Dominican Republic,480
1693033653,id_ID,1996,male,2012-10-01T14:46:54.429Z,Medan  Indonesia,420
3669205766,en_US,1990,male,2012-11-08T04:15:49.853Z,Los Angeles  California,-480
1087460031,ar_AR,1987,male,2012-11-01T20:01:24.162Z,  ,180
1752329586,en_US,1984,female,2012-11-01T04:17:27.477Z,Orumiyeh  Azarbayjan-E Khavari  Iran,210
1593694779,id_ID,1993,male,2012-10-25T14:22:20.799Z,Medan  Indonesia,420
881039377,ko_KR,1981,female,2012-08-07T05:42:54.766Z,,-240
3577330213,es_LA,1960,male,2012-06-27T01:22:37.302Z,,-240
2212659245,id_ID,1994,male,2012-10-27T10:06:17.292Z,Kudus,420
1260548705,ar_AR,1992,male,2012-11-20T09:49:57.245Z,Misurata  58,120
1785235519,id_ID,1998,male,2012-10-20T07:59:42.245Z,Medan  Indonesia,420
2477144867,en_US,1993,male,2012-11-11T05:49:35.916Z,Phnom Penh  11,420
2261895798,en_US,1990,female,2012-10-31T03:45:24.966Z,  ,420
199887,en_US,1976,male,2012-10-02T18:11:23.092Z,Eagle Point  Oregon,-480
673763568,id_ID,1997,male,2012-10-06T10:07:02.820Z,Medan  Indonesia,420
3695897410,id_ID,1992,male,2012-11-28T02:43:03.126Z,Buleleng  Bali  Indonesia,420
1706078560,ar_AR,1991,male,2012-11-17T19:07:23.936Z,Biyala  Kafr Ash Shaykh  Egypt,120
3075842109,id_ID,1995,male,2012-10-29T09:55:08.071Z,Padang Sidempuan,420
882177614,en_US,1995,female,2012-10-31T04:23:20.032Z,Phnom Penh  11,420
521470083,id_ID,1996,male,2012-10-22T09:32:28.506Z,Medan  Indonesia,420
962727430,id_ID,1994,female,2012-10-30T14:58:12.538Z,Jogjakarta  Indonesia,420
2841376995,es_LA,1998,female,2012-10-08T04:00:20.346Z,Mexico  09,-360
3538288532,en_US,1989,female,2012-10-31T09:04:02.396Z,Phnom Penh,420
2368850529,es_LA,1985,male,2012-11-30T00:08:12.004Z,Los Angeles  California,60
1003911464,en_US,1990,male,2012-10-16T03:36:19.776Z,Long Beach  California,-480
3250196334,en_US,None,male,2012-05-10T22:25:13.154Z,,-240
1202288612,id_ID,1988,male,2012-10-08T06:45:58.770Z,Medan  Indonesia,420
878782172,en_US,1993,male,2012-10-30T00:11:02.625Z,Phnom Penh,-300
2054648409,id_ID,1994,male,2012-10-30T17:23:59.525Z,Medan  Indonesia,420
1240496752,id_ID,1996,male,2012-11-05T09:18:07.518Z,Wonosari  Jawa Tengah  Indonesia,420
850476951,id_ID,1993,male,2012-10-05T17:53:15.878Z,Jakarta  04,420
3298026000,id_ID,1988,male,2012-10-31T01:19:16.520Z,Medan  Indonesia,420
55946438,en_US,1991,female,2012-10-07T16:09:05.165Z,Pomona  California,-480
786223725,en_US,1993,male,2012-10-27T08:04:12.262Z,Lahore  Pakistan,-480
348441232,id_ID,1994,male,2012-09-28T09:24:11.759Z,Medan  Indonesia,-300
3873279106,hu_HU,1991,female,2012-10-27T16:01:35.358Z,,60
2389918547,bg_BG,None,female,2012-05-21T10:34:28.944Z,,-240
2090325548,en_US,1990,female,2012-10-28T16:13:44.902Z,Port Louis  Mauritius,240
2712853779,id_ID,1992,male,2012-10-28T04:58:45.505Z,Djokja  Yogyakarta  Indonesia,420
724483958,en_US,1984,female,2012-10-25T20:18:15.162Z,Thimphu  Bhutan,60
1265925778,id_ID,1995,female,2012-10-04T02:35:06.106Z,Medan  Indonesia,420
2990684401,en_US,1992,male,2012-10-29T17:21:16.838Z,Tbilisi  Georgia,240
3557622486,id_ID,1993,male,2012-10-27T08:44:36.741Z,Bandung  Indonesia,420
429489211,id_ID,1992,male,2012-10-27T11:35:43.909Z,Palembang,420
2016039924,en_US,1980,female,2012-10-16T06:51:23.577Z,Palo Alto  CA,
3119872232,en_US,1991,male,2012-11-01T09:35:07.621Z,Seoul  11,540
97940663,id_ID,1992,male,2012-10-31T23:46:32.079Z,Yogyakarta,480
1474970005,en_US,1990,male,2012-10-04T16:53:17.115Z,Los Angeles  California,-480
1827342928,en_US,1994,female,2012-10-08T16:23:11.831Z,Vancouver  British Columbia,-480
2411475787,id_ID,1992,female,2012-10-01T22:42:04.941Z,Medan  Indonesia,420
2129290418,id_ID,1988,male,2012-10-05T09:39:30.303Z,  ,420
4238321438,en_US,1991,female,2012-11-05T08:37:00.155Z,Batac  Ilocos Norte,480
1276932406,en_US,1951,female,2012-11-05T13:33:56.696Z,Ottawa  Ontario,-300
234930809,en_US,1990,male,2012-10-27T14:44:11.320Z,The Vale  Riviere Du Rempart  Mauritius,240
2883431275,id_ID,1990,male,2012-10-29T23:47:39.456Z,Yogyakarta,420
3327535259,en_US,1967,female,2012-12-08T14:36:17.452Z,Avondale  Arizona,-420
1842453351,en_US,1987,male,2012-06-16T02:05:15.444Z,,-420
927284673,en_US,1993,male,2012-11-01T05:17:27.483Z,Phnom Penh,420
1636389395,zh_TW,1991,male,2012-11-21T10:54:40.027Z,Los Angeles  California,480
2817111657,es_LA,1987,male,2012-11-02T05:53:17.380Z,Palmdale  CA,60
2321014241,cs_CZ,1988,female,2012-11-17T06:25:15.128Z,Prague  Czech Republic,60
2401795398,id_ID,1991,male,2012-10-05T03:26:52.315Z,Medan  Indonesia,420
2281560980,en_US,1989,male,2012-11-03T12:59:02.138Z,  ,420
1452921099,en_US,1991,male,2012-08-06T19:22:02.508Z,,-240
2249319311,id_ID,1993,female,2012-10-01T14:03:46.644Z,Medan  Indonesia,420
1963402704,en_US,1973,male,2012-12-01T05:24:37.687Z,Torrance  CA,300
3067424127,id_ID,1993,female,2012-10-29T10:25:56.275Z,Yogyakarta,420
3553089117,fa_IR,1994,male,2012-11-15T16:25:16.023Z,  ,210
2802851241,id_ID,1991,male,2012-11-09T17:20:41.638Z,Yogyakarta,420
3316120013,es_ES,1993,female,2012-11-13T11:12:59.254Z,Santo Domingo  Dominican Republic,-240
106338249,ar_AR,None,male,2012-05-15T21:15:57.962Z,,180
804715891,en_US,1991,male,2012-11-17T17:45:26.418Z,Los Angeles  California,-480
719559405,en_US,None,male,2012-05-04T04:26:05.830Z,,-240
3342959565,en_US,1972,male,2012-11-02T21:20:04.417Z,Dubai  United Arab Emirates,240
2126351992,fa_IR,1980,male,2012-11-06T20:19:05.746Z,  ,600
3486445262,en_US,1993,female,2012-11-03T13:05:10.915Z,Phnom Penh  11,420
99301193,en_US,1987,male,2012-08-02T19:17:59.740Z,,-300
3392853149,en_US,1980,female,2012-12-12T14:42:11.908Z,Palo Alto  CA,
3427885910,en_US,1993,male,2012-11-03T18:57:34.406Z,Etobicoke  Ontario,-240
3387455398,id_ID,1984,male,2012-11-16T15:16:29.166Z,Medan  Indonesia,420
2997692119,tr_TR,1988,male,2012-10-06T13:41:20.395Z,Ankara  68,120
2024760795,en_US,1994,female,2012-10-30T07:48:43.616Z,Grand Gaube  Mauritius,240
52152131,id_ID,1996,female,2012-10-02T11:15:34.431Z,Medan  26,420
1295636318,en_US,1993,male,2012-10-29T10:41:01.617Z,Los Angeles  California,60
640737689,en_US,1988,female,2012-11-01T01:06:48.521Z,Phnom Penh,-480
3087307879,es_ES,1990,female,2012-10-31T04:02:13.379Z,Santo Domingo  Dominican Republic,-240
2504236867,en_US,1993,female,2012-10-27T08:30:42.898Z,Yogyakarta,420
2712090926,id_ID,1997,male,2012-10-01T11:23:16.320Z,Bekasi,420
1354525379,id_ID,1996,male,2012-10-28T20:33:14.317Z,Banda Aceh  Indonesia,420
1414679075,ar_AR,1994,male,2012-10-18T20:42:41.542Z,Los Angeles  California,
2149254722,fr_FR,1996,male,2012-10-30T08:21:16.013Z,  ,240
2851240922,es_LA,1996,male,2012-10-30T11:23:22.958Z,Bajos De Haina  San Cristobal  Dominican Republic,-270
4141281227,en_US,1996,female,2012-10-31T17:39:31.334Z,Tbilisi  Georgia,240
2693394751,id_ID,1994,female,2012-10-31T08:37:19.358Z,Jogjakarta  Indonesia,420
3799854455,id_ID,1995,male,2012-09-10T10:02:00.255Z,,420
2061536196,id_ID,1995,male,2012-09-24T10:37:56.115Z,Medan  Indonesia,420
2115279451,en_US,1985,male,2012-11-03T23:41:15.571Z,Phnom Penh,540
571224982,id_ID,1990,male,2012-10-01T01:11:31.637Z,Medan  Indonesia,420
2237031633,ka_GE,1991,female,2012-11-01T10:22:23.927Z,Tbilisi  Georgia,240
495101304,en_US,1994,male,2012-10-23T20:18:53.921Z,Montreal  Quebec,-240
1784036299,id_ID,1993,male,2012-10-31T09:51:56.341Z,Djokja  Yogyakarta  Indonesia,420
425546528,es_LA,1994,male,2012-10-26T18:12:18.987Z,Laguna Salada,-240
2242601369,en_US,1949,male,2012-11-27T13:17:48.716Z,Palakkad  13,330
3829920099,en_US,1994,male,2012-10-01T02:28:22.039Z,Kalibo Town  Aklan  Philippines,480
3835758017,en_US,1990,female,2012-08-14T01:30:46.020Z,,-240
3064599220,en_US,1988,female,2012-11-01T09:23:35.196Z,Phnom Penh,420
2460171176,ar_AR,1990,male,2012-10-27T20:50:01.480Z,Torrance  CA,240
378104688,en_US,1984,male,2012-11-01T07:39:35.752Z,Cikarang  30,420
3810525570,id_ID,1994,male,2012-09-29T18:04:31.369Z,Medan  Indonesia,420
767490141,en_US,1957,male,2012-06-10T16:05:08.831Z,,-240
624909505,tr_TR,1981,male,2012-10-27T16:51:33.704Z,,120
481813869,en_US,1976,male,2012-12-06T15:34:24.312Z,Rolling Hills Estates  California,480
1640055989,en_GB,1992,male,2012-10-30T17:05:52.945Z,Phnom Penh,420
1130296114,en_US,1961,male,2012-10-28T17:54:00.574Z,San Clemente  California,-480
35088669,en_US,1980,male,2012-10-29T01:36:33.121Z,Huntington Beach  California,-420
3771325387,en_GB,1974,female,2012-10-02T17:00:39.791Z,Fredericton  New Brunswick,-240
154086892,id_ID,1994,male,2012-11-20T05:10:44.903Z,  ,-480
4107982126,en_US,1985,male,2012-12-11T15:19:28.364Z,Absecon  NJ,210
2789616398,id_ID,1994,male,2012-09-24T14:24:14.396Z,Medan  Indonesia,420
3663949376,en_US,1991,male,2012-11-01T05:47:37.125Z,Phnom Pen  Phnum Penh  Cambodia,420
3866177358,id_ID,1993,male,2012-10-25T05:12:15.582Z,Bandung  Indonesia,420
117031932,id_ID,1998,male,2012-10-07T04:31:19.881Z,Nerake  Tigray  Ethiopia,420
4005604348,en_US,1993,male,2012-10-02T08:55:21.168Z,Battambang,420
3751674217,en_US,1993,male,2012-09-18T16:04:29.612Z,Anthem  Arizona,-420
3733857993,en_GB,1991,male,2012-10-28T06:32:22.597Z,Yogyakarta,420
1106090448,id_ID,1993,female,2012-10-28T12:26:15.452Z,Purwokerto  Jawa Tengah  Indonesia,420
2640412044,en_US,1981,male,2012-10-24T11:16:12.017Z,Berkeley  California,60
3970618021,en_US,1974,female,2012-09-28T01:41:59.609Z,Toronto  Ontario,-300
2794983945,id_ID,1992,male,2012-10-30T16:05:32.102Z,Djokja  Yogyakarta  Indonesia,420
691420061,id_ID,1994,male,2012-09-26T12:12:49.688Z,Padang  Indonesia,420
3947052403,id_ID,1993,female,2012-10-04T00:30:08.919Z,Medan  Indonesia,420
2643491755,en_US,1987,male,2012-11-30T14:27:21.972Z,Gujranwala  Pakistan,300
1564238696,id_ID,1998,female,2012-11-08T09:43:36.544Z,Medan  Indonesia,420
3502691538,id_ID,1994,male,2012-11-05T18:01:52.288Z,Yogyakarta,420
639250885,en_US,1994,male,2012-10-12T19:45:42.317Z,Medina  Saudi Arabia,180
1773408157,hu_HU,1994,female,2012-11-01T09:05:53.109Z,Szendro,60
115890938,en_US,1988,male,2012-11-10T19:18:48.795Z,Los Angeles  California,-480
4141633854,en_US,1993,female,2012-10-27T03:29:07.076Z,Yogyakarta,420
2988944032,en_US,1976,male,2012-11-26T05:40:27.129Z,Childress  Texas,-360
1513909811,en_US,1984,male,2012-07-17T17:57:42.151Z,,-240
477767413,fa_IR,1987,male,2012-11-04T13:07:44.352Z,  ,-480
1974922714,zh_CN,1986,male,2012-12-06T09:09:54.782Z,San Jose  CA,480
3793487704,en_US,1986,male,2012-09-26T18:42:51.805Z,Thornhill  Ontario,-300
2297046871,fr_CA,None,female,2012-05-05T22:18:27.777Z,,-240
2838691741,en_US,None,female,2012-04-27T23:11:11.456Z,,-420
2121851218,es_ES,1996,female,2012-10-28T16:44:59.363Z,Santo Domingo  Dominican Republic,480
4079970901,en_US,1992,male,2012-11-15T16:12:00.364Z,Torrance  CA,300
3275976462,zh_CN,1993,female,2012-10-14T19:56:28.968Z,San Marino  California,-480
1891151282,ar_AR,1981,male,2012-11-29T07:58:53.384Z,Alexandria  06,120
1948356181,en_US,1979,male,2012-10-28T18:46:32.702Z,Los Angeles  California,-300
4190511287,id_ID,1991,male,2012-10-26T13:38:34.432Z,Yogyakarta,420
1636980224,es_LA,1985,male,2012-10-28T01:59:58.723Z,Hollywood  California,60
335459832,id_ID,1987,male,2012-09-24T17:37:37.236Z,Medan  Indonesia,420
1651306837,id_ID,1997,female,2012-11-25T10:13:26.624Z,Yogyakarta,420
3036667138,en_GB,1996,male,2012-10-28T02:04:54.099Z,Bel Air  Flacq  Mauritius,240
1866521764,en_US,1992,male,2012-11-12T11:50:08.139Z,Phnom Penh,420
2670157658,ja_JP,1989,female,2012-11-26T18:29:42.176Z,Toronto  Ontario,540
3014617418,en_US,1987,male,2012-10-27T06:17:42.766Z,Yogyakarta,420
1486801233,en_US,1988,male,2012-11-19T03:54:51.452Z,Albuquerque  New Mexico,-420
542640703,id_ID,1991,male,2012-11-05T15:04:42.360Z,Yogyakarta,420
1829608683,es_LA,1989,male,2012-10-21T01:45:37.822Z,Santa Ana  CA,-480
1894771602,id_ID,1983,male,2012-11-04T00:23:35.370Z,Sleman,420
2904209205,sq_AL,None,male,2012-05-18T20:12:05.696Z,,60
1270018136,id_ID,1995,male,2012-10-14T16:49:14.233Z,Pekanbaru  37,420
3337668430,id_ID,1993,male,2012-10-28T14:04:46.085Z,Yogyakarta  10,420
3352280417,id_ID,1993,male,2012-10-26T00:31:10.081Z,Semarang  Indonesia,120
1549776925,en_US,1989,female,2012-10-30T08:06:28.386Z,Phnom Penh,420
2529997861,id_ID,1988,male,2012-10-04T14:02:25.810Z,Jakarta  04,420
3634731593,it_IT,1993,female,2012-09-29T00:30:05.508Z,Napoli  04,60
3020650503,id_ID,1992,female,2012-10-27T02:15:36.054Z,Jogjakarta  Indonesia,420
1728020609,fa_IR,1983,male,2012-12-07T19:54:01.350Z,Columbus  OH,210
1756680242,es_ES,1995,male,2012-10-27T22:06:56.565Z,Santo Domingo  Dominican Republic,420
637505307,en_US,1992,female,2012-09-13T23:59:34.910Z,Phoenix  Arizona,-420
107176371,en_GB,1990,female,2012-09-22T01:08:29.416Z,Toronto  Ontario,-300
1008861493,id_ID,1991,male,2012-10-30T04:05:05.049Z,Malang,-420
2000844179,en_GB,1981,female,2012-10-31T18:45:54.471Z,Palermo  Italy,60
3043284125,en_US,1970,male,2012-11-27T06:40:36.420Z,  ,180
4116371286,id_ID,1992,female,2012-11-13T00:23:10.515Z,Surabaya  Indonesia,420
1984752496,en_US,1989,female,2012-11-10T00:35:54.797Z,Phnom Penh,420
1356358519,id_ID,1991,male,2012-10-31T06:50:08.513Z,Cilegon,420
177973271,en_US,1994,male,2012-09-03T08:41:57.228Z,,-300
1837841243,id_ID,1990,male,2012-09-30T02:36:28.869Z,Medan  Indonesia,420
4253063438,es_LA,1986,male,2012-11-04T14:40:11.313Z,Santo Domingo  05,150
1548570693,en_US,1988,female,2012-11-18T14:59:45.875Z,Jakarta  Indonesia,420
2828405635,en_US,1992,male,2012-10-18T04:08:52.137Z,Yogyakarta,420
3400749749,en_US,1997,male,2012-10-28T14:19:46.785Z,Pamplemousses  Pamplemousses  Mauritius,-480
207900913,en_US,1983,male,2012-10-28T19:59:43.360Z,Toronto  Ontario,-300
622771159,en_GB,1991,female,2012-10-28T15:59:28.139Z,Yogyakarta,420
205639414,en_US,None,female,2012-05-08T17:45:31.718Z,,-240
522175931,en_US,None,female,2012-05-11T22:41:37.191Z,,-240
179384235,id_ID,1992,male,2012-09-30T19:06:15.208Z,Medan  Indonesia,420
1595354667,id_ID,1995,female,2012-09-26T08:31:55.987Z,Medan  Indonesia,420
2165278781,id_ID,1995,male,2012-11-03T20:38:57.516Z,Cilacap  Jawa Tengah  Indonesia,-300
2661302619,en_US,1975,female,2012-10-01T11:20:34.699Z,Barrie  Ontario,-240
3936112916,en_US,1993,male,2012-10-31T01:37:52.266Z,Phnom Penh,420
559234568,id_ID,None,male,2012-10-12T12:37:47.982Z,Mulia  35,420
3914574773,en_US,1983,male,2012-06-17T03:21:30.656Z,,-240
449878173,fa_IR,1980,male,2012-10-29T09:55:38.746Z,  ,150
687746456,en_US,1971,female,2012-10-19T17:21:31.751Z,Mississauga  Ontario,-300
1293005030,id_ID,1994,male,2012-10-21T05:09:10.052Z,Medan  Indonesia,420
4185402453,en_US,1990,male,2012-11-11T13:04:55.929Z,Providence  UT,210
505034130,es_LA,1995,male,2012-11-08T17:25:28.935Z,Santo Domingo  Dominican Republic,480
2983056722,en_US,1993,female,2012-09-12T23:01:06.656Z,Phoenix  Arizona,-420
2148948802,en_US,1990,male,2012-11-06T08:12:29.852Z,Sleman,450
468674916,ka_GE,1992,female,2012-10-31T18:36:56.218Z,Tbilisi  Georgia,240
453203716,en_US,1972,female,2012-09-14T22:03:04.101Z,San Carlos  California,-480
3269857180,en_US,1980,male,2012-10-18T23:25:35.776Z,Whittier  CA,-420
2098182952,en_US,1988,female,2012-11-01T04:20:32.759Z,Hamilton  New Zealand,-480
1469242201,id_ID,1995,female,2012-10-04T12:40:06.637Z,Tapaktuan,420
1072256199,id_ID,1992,female,2012-10-28T12:25:49.302Z,Medan  Indonesia,420
898975707,ka_GE,1993,male,2012-10-31T08:50:23.431Z,Tbilisi  Georgia,660
527603834,id_ID,1997,female,2012-10-30T09:07:05.912Z,Yogyakarta,420
3559334074,id_ID,1995,male,2012-09-29T19:18:39.328Z,Medan  Indonesia,450
4012097840,zh_CN,1984,male,2012-12-06T13:04:20.752Z,Walnut  CA,480
723490280,hu_HU,1972,male,2012-10-27T17:45:11.855Z,Wolfsburg  06,60
1157099101,en_US,1987,male,2012-06-04T12:39:29.110Z,,330
1098673283,id_ID,1991,female,2012-10-04T14:53:52.046Z,Jakarta  04,420
938727983,en_US,1981,male,2012-10-29T20:39:29.915Z,Tehran  Iran,210
995989394,id_ID,1968,male,2012-11-06T03:12:27.900Z,Djokja  Yogyakarta  Indonesia,420
3713483881,id_ID,1992,female,2012-11-28T10:12:43.745Z,Kulon  07,420
3835672578,id_ID,1998,male,2012-10-05T07:10:45.154Z,Medan  Indonesia,420
765655880,de_DE,1978,female,2012-10-25T14:01:14.567Z,Turbenthal  Switzerland,120
504424959,id_ID,1990,male,2012-10-20T07:37:40.281Z,Medan  Indonesia,420
974305671,es_LA,1998,female,2012-10-29T12:57:42.800Z,Santo Domingo  Dominican Republic,60
4179488141,fr_FR,1987,male,2012-06-09T21:20:55.955Z,,-300
1509372834,en_US,1985,male,2012-11-06T16:34:56.946Z,Triolet  Mauritius,240
4108835826,es_ES,1984,male,2012-05-18T06:43:56.678Z,,-240
4152590917,id_ID,1996,male,2012-11-01T06:13:38.556Z,Purwokerto  Jawa Tengah  Indonesia,420
3665943713,en_US,1985,male,2012-08-12T17:45:53.773Z,,-300
4147687235,en_US,1993,male,2012-11-22T16:14:35.674Z,Los Angeles  California,180
1876906939,en_US,1988,male,2012-10-11T05:36:36.711Z,Bangalore  India,330
3376294642,es_LA,1988,female,2012-10-31T18:02:13.946Z,Santo Domingo  05,60
1630479264,pt_BR,1984,female,2012-10-28T14:31:31.970Z,,-120
979591131,en_US,1988,male,2012-10-15T04:22:17.202Z,Huntington Park  California,-480
1520663622,id_ID,1979,male,2012-11-12T03:09:07.088Z,Palu  21,480
4218645113,es_LA,1999,female,2012-11-10T16:28:02.251Z,Santo Domingo  Dominican Republic,-180
293839691,id_ID,1992,female,2012-10-01T13:53:13.576Z,Jakarta  04,420
2561341186,en_US,1973,male,2012-11-16T01:50:03.496Z,Stanton  California,-480
3933454318,en_US,1991,male,2012-10-31T09:23:52.040Z,Phnom Penh,420
778041279,en_US,1983,male,2012-11-06T12:57:59.076Z,Phnom Penh,420
2949567077,en_US,1994,male,2012-11-22T06:23:27.444Z,Hamedan  Hamadan  Iran,210
559726952,id_ID,1998,female,2012-10-06T11:52:25.026Z,Jakarta  Indonesia,420
2541057487,id_ID,1993,male,2012-10-15T17:38:27.653Z,Kembangan  Jakarta Raya  Indonesia,420
